ETBL_ID,ETBL_NOM_FR,ETBL_NOM_EN,ETBL_DESC_FR,ETBL_DESC_EN,ETBL_RESERVABLE
13806981,Moment Spa Fairmont Tremblant,Moment Spa Fairmont Tremblant,"Ce spa vous offre une relaxation absolue grâce à son équipe hautement qualifiée et à un cadre idyllique. Après une journée d¿activités, récompensez votre corps avec un massage thérapeutique ou offrez-vous une escapade beauté entre copines dans le confort et le décor de l¿espace manucure et pédicure.","This spa offers moments of pure relaxation thanks to its highly qualified team and idyllic surroundings. After a day of activities, reward your body with a therapeutic massage or try a beauty getaway with friends in the comfortable and stylish decor of the manicure and pedicure station.",0
13851368,Le rendez-vous des saveurs de Gatineau,Le rendez-vous des saveurs de Gatineau,"Découvrez quelques-uns des meilleurs vins du monde, accompagnés de spécialités concoctées par les chefs des grands restaurants de la région et par les producteurs locaux. Dégustez, explorez et savourez !","Treat yourself to some of the world's best wines along with culinary delights concocted by local talents using regional products. Taste, explore and enjoy! ",0
13851680,Festival des orchestres de jeunes du Québec,Festival des orchestres de jeunes du Québec,"Le Festival des orchestres de jeunes du Québec se tient tous les deux ans au Collège Letendre de Laval. Il rassemble des orchestres du Québec et d'ailleurs, qui travaillent durant trois jours sous la direction de chefs de renommée internationale afin de préparer des concerts qui seront présentés au public.",The Festival of Québec Youth Orchestras is held every two years at the Collège Letendre in Laval. It brings together orchestras from Québec and elsewhere to work for three days under the direction of conductors of international stature in order to prepare concerts that are presented to the public.,0
13906451,Centre d'interprétation du site archéologique Droulers/Tsiionhiakwatha,Droulers/Tsiionhiakwatha Archaeological Site Interpretation Center,"Retrouvez le mode de vie des Iroquois du 15e siècle à travers la reconstitution d'un village iroquoïen, à proximité de vestiges mis au jour au cours de fouilles archéologiques. Observation fascinante de la vie des Premières Nations, éducative et amusante pour toute la famille. Un vrai voyage dans le temps.",See how 15th-century Iroquois lived by visiting this recreated Iroquoian village located near the archaeological remains of a real settlement. A fascinating look into the life of the First Nations that will instruct and entertain the whole family. True time travel.,0
13920691,Tremblant,Tremblant,"Situé au pied du plus haut sommet des Laurentides, ce centre de villégiature offre une vaste gamme d¿hébergement, d¿activités, de boutiques et de restauration, pour vos séjours en famille, entre amis ou en groupe.  Le village piétonnier est en ébullition avec des événements captivants toute l¿année.","Located at the foot of the highest peak of the Laurentians, Tremblant Resort is the perfect spot for your  family, friends or group stay. Enjoy a wide range of accomodations, activities, boutiques, restaurants and many attractions. The pedestrian village is bustling with a variety of exciting events all year long.",0
14036233,Cidrerie du Minot Inc.,Cidrerie du Minot Inc.,"Lors de votre passage à la Cidrerie du Minot, vous pourrez visiter le domaine, déguster et découvrir la variété des cidres du Minot et en acheter sur place. Revivez, dans notre musée, la fabrication du cidre comme on la pratiquait au 19<sup>e</sup> siècle.","We invite you to visit our domaine at Cidrerie du Minot, sample our ciders and savour their various tastes and aromas. Tour the antique 19th century. family cider press in our museum.",0
14076605,Bonnet Rouge Rafting,Bonnet Rouge Rafting,"Le Bonnet Rouge est un magnifique site de plein air, en bordure de la plus belle rivière du Québec, la Gatineau. C'est le lieu par excellence de descente en eau vive pour les plus téméraires. Des mini-descentes sont également proposées aux débutants et aux familles. Camping sauvage avec tables de pique-nique, poubelles, emplacements pour feux de camp et toilettes sèches. Les animaux de compagnie ne sont pas admis.","The <em>Bonnet Rouge</em> is a magnificent outdoors site bordering the most beautiful river in Québec, the Gatineau. Looking for a thrill? This river is perfect for whitewater rafting. Mini-runs are available for beginners and families. Wilderness camping with picnic tables, refuse containers, fire pits and dry toilets. Pets not allowed.",0
14083235,Coop Vertigo-Aventures,Coop Vertigo-Aventures,"Excursions guidées de ski de montagne (télémark, alpin, planche) dans les Chic-Chocs avec hébergement en yourte et exclusivité. Cours de sécurité en avalanches.","Guided backcountry skiing excursions (telemark, downhill, snowboarding) in the Chic Chocs with exclusive base camp and ski domain. Avalanche security courses.",0
14411743,MEG Montréal,MEG Montréal,"Ce festival de la relève électro et d¿autres types de musique urbaine, où les artistes de la scène locale et internationale se côtoient, propose une 21e édition pleine de fêtes, de découvertes et de rencontres.","This music festival showcases a wide array of electronic and urban beats created by local and international rising stars. Its 21th edition promises to be full of festivities, discoveries and encounters.",0
14482803,Salle Alfred-Pellan | Maison des arts de Laval,Salle Alfred-Pellan | Maison des arts de Laval,"Depuis 30 ans, cette grande salle présente des artistes professionnels en art contemporain. Seul lieu d'exposition lavallois doté d'une infrastructure professionnelle, elle est reconnue par le ministère de la Culture et a remporté de nombreux prix. Elle offre à ses visiteurs un important programme de médiation artistique.","For 30 years, this hall has been showcasing works by current and contemporary artists. The only exhibition venue in Laval to be equipped with a professional infrastructure, it is recognized by Québec's Ministère de la Culture. It offers its visitors an important artistic mediation program.",0
14495672,Les Sentiers de la Presqu'Île,Les Sentiers de la Presqu'Île,"Centre de ski de fond fondé en 1975 dans la ville de Repentigny. Apportez votre chien et laissez-le marcher dans les sentiers sans laisse (sous certaines conditions). À moins de 30 minutes du centre-ville de Montréal. Randonnée pédestre, raquette et vélo de montagne.","Cross-country skiing center founded in 1975 in Repentigny. Bring your dog along and walk him on the off-leash trails (according to conditions)<span style=""font-size: 12px;"">. Less than 30 minutes from downtown Montréal. Hiking, snowshoeing and mountain biking.</span>",0
14506850,Chutes de Plaisance,Plaisance Falls,"Découvrez un site conviant à la détente. On y trouve : pavillon historique, sentier d¿environ un kilomètre, plusieurs points de vue qui permettent d¿admirer les chutes, un belvédère, des aires de repos et des tables de pique-nique. Lieu d¿un ancien village de 300 habitants au 19e siècle. À voir absolument!","Enjoy a relaxing setting that boasts a historic lodge, a path about 1 km (0.6 mi.) in length, several viewpoints from which to admire the falls, a lookout, rest areas and picnic tables. In the 19th century, this site was home to a village of 300 inhabitants. A must-see!",0
14568792,Parc de la forêt ancienne du Mont Wright,Parc de la forêt ancienne du Mont Wright,"Ce parc abrite l'un des derniers exemples de forêt ancienne en territoire privé dans l'est du Québec. L'Association forestière des deux rives en assure la conservation, la mise en valeur et l'animation. Des panneaux d'interprétation font valoir le caractère exceptionnel du site. Randonnée pédestre, raquette et escalade sont au rendez-vous!","This park is home to one of the last remaining old-growth forests on private land in eastern Québec. Maintained, developed and overseen by the Association forestière des deux rives, the park has interpretive panels highlighting its unique features. Hiking, snowshoeing and climbing are on the agenda!",0
14577730,Coopérative l'Empreinte,Coopérative l'Empreinte,"Depuis plus de 40 ans, la coopérative l'Empreinte diffuse les créations de plus de 80 artistes, comptant parmi les meilleurs artisans du Québec dans les diverses disciplines des métiers d'art. La qualité et l'originalité des produits font la fierté de cette galerie-boutique, où vous pourrez rencontrer l'un ou l'autre des artisans.","You'll find the works of more than 80 of Québec's artisans at this art cooperative. Quality and originality in all mediaare the hallmarks of this special gallery. On any given day, you're likely to run into one of the artisans, for they not only display their creations at the gallery.",0
14590924,Manif d'art - La biennale de Québec,Manif d'art - The Quebec City Biennial,"Ce festival majeur en art actuel présente le travail de 100 artistes. En plus des expositions, l¿événement offre une pléiade d¿activités évoluant autour d¿un thème central, exclusif à chaque édition. Plus de 30 organismes culturels contribuent à faire de cette biennale internationale une expérience incontournable.","This major contemporary art festival presents works by 100 artists. In addition to the exhibitions, the event offers a host of activities evolving around a central theme, unique to each edition. Up to 30 cultural and artistic groups collaborate on this must-see artistic experience.",0
14620510,Musée international d'art naïf de Magog,Musée international d'art naïf de Magog,Le musée est le seul en son genre au Canada. Il a comme mission de faire la promotion de l'art naïf au pays et à l'étranger. L'entrée est libre.,"The only museum of its kind in Canada, this establishment aims to promote naïve art in Québec and abroad. Admission is free.",0
14632030,Atelier-galerie Nicole Deschênes Duval,Atelier-galerie Nicole Deschênes Duval,"La galerie, ouverte toute l'année, expose les oeuvres en bois de l'artiste, spécialisée dans la sculpture d'enfants et d'adolescents. Reproduction en bronze et en hydrostone. Exposition d'une vingtaine d'autres artistes présentant différents styles et utilisant divers matériaux : bois, bronze, verre, vitrail, pierre, résine, métal, polymère et drystone.","This gallery, open year-round, exhibits wood works by this artist, who specializes in sculptures of children and adolescents. Bronze and hydrostone reproductions. Pieces by about 20 other artists also exhibited featuring different styles and various media: wood, bronze, glass, stained-glass, rock, resin, metal, polymer and drystone.",0
14632362,Galerie Vincent d'Indy,Galerie Vincent d'Indy,"Ce centre accueille tous les mois un artiste professionnel ou semi-professionnel différent. Une visite commentée du centre vous permet de découvrir la peinture, la sculpture et l'aquarelle sous un nouveau jour. Vous pouvez aussi voir des artistes à l'oeuvre.","Each month, this centre welcomes a different professional or semi-professional artist. Enjoy a guided tour of the centre and discover painting, sculpture and watercolour in a new light. You can also watch the artists at work.",0
14759278,Verger Trois Pommes,Verger Trois Pommes,"Autocueillette de pommes, du début août à la fin d'octobre. Plusieurs produits transformés. Ouvert sept jours sur sept lors de la période de cueillette.","Pick your own apples, from the beginning of August to the end of October. Numerous prepared foods available. Open seven days a week during the picking season.",0
14795015,Noël dans le parc,Noël dans le parc,"Grande programmation variée ! Marché de Noël, événements gratuits en plein air, feux de joie, poésie, animation et bien plus encore. Les petits seront charmés par l¿atmosphère festive, tandis que les plus grands revivront la magie des noëls de leur enfance. Encouragez la culture en vous procurant un sapin cultivé sur place !","Varied program for everyone ! Christmas Market, free outdoor events, poetry, bonfires and much more. Children will enjoy the festive setting and parents will relive the Christmases of their youth. Take the opportunity to pick your own tree grown on the premises !",0
14832893,Randonnée Malaski,Randonnée Malaski,"L'aventure en pleine nature dans les Hautes-Laurentides. Hébergement quatre saisons en chalet rustique. Plus de 100 km de sentiers. Autres activités possibles : raquette, ski, motoneige, glissade, randonnée pédestre, moto, pêche et baignade.","Outdoor adventure in the Hautes-Laurentides region. Dogsledding and packages with accommodations available year-round in a rustic chalet. Over 100 km (60 mi.) of trails. Activities include snowshoeing, skiing, snowmobiling, ATVing, sliding, hiking, fishing and swimming.",0
14887888,Centre de plein air de Cap-Chat,Centre de plein air de Cap-Chat,"Site enchanteur pour tous les amateurs de jeux extérieurs : neige abondante, pistes exceptionnelles, panorama féerique avec, en arrière-plan, de magnifiques montagnes. Le paradis des sportifs!","The perfect place for those who love playing in the outdoors: plenty of snow, exceptional runs, an enchanting view with beautiful mountains in the background. A paradise for sports lovers!",0
14901555,Aventures Blanches - randonnées en traîneaux à chiens,Aventures Blanches - randonnées en traîneaux à chiens,"Découvrez, en compagnie d'une meute de voyageurs du froid, les paysages enchanteurs de la Haute-Matawinie, où vous ressentirez, vous aussi, l'appel de la forêt au cours de randonnées de courte ou de longue durée. À votre service, une équipe de guides dynamiques, aussi expérimentés que passionnés!","Accompanied by a pack of hardy travellers, discover the enchanting scenery of the Haute-Matawinie. Like the dogs, you'll feel the call of the forest as you enjoy a short or long excursion. A team of dynamic guides - whose experience equals their enthusiasm - is at your service!",0
14931584,Centre de plein air Mont Kanasuta,Centre de plein air Mont Kanasuta,Activités de plein air et plaisir assuré! Le centre est un endroit de prédilection pour les amateurs de ski alpin et de planche à neige. Enneigement naturel de plus de 60 % et conditions de pistes toujours fantastiques. Le lieu idéal pour passer du bon temps en famille!,Outdoor activities and guaranteed fun! This centre is a favourite among downhill skiers and snowboarders. More than 60% natural snow and trail conditions that are always great. The ideal spot for enjoying quality time with your family!,0
14950811,Centre de ski Mont-Bélu,Centre de ski Mont-Bélu,"D'une dénivellation de 175 m, la montagne est accessible rapidement grâce à deux remontées mécaniques. Dotée d'un système d'enneigement des plus moderne, cette station offre des conditions de ski optimales, de décembre à avril. De plus, vous pouvez y glisser tout l'hiver, de jour comme de soir (pistes éclairées). Pistes de vélo de montagne pendant tout l'été.","With its 175-m (600-ft.) drop, the mountaintop is easily accessible, thanks to two mechanical lifts. Backed by the latest snowmaking systems, you'll enjoy prime ski conditions from December to April at this station. What's more, you can ski all winter long, both day and night (lit trails). Mountainbiking trails during summer.",0
14953139,Mont-Vidéo,Mont-Vidéo,"Le centre de vacances du Mont-Vidéo est la destination par excellence en Abitibi-Témiscamingue pour la pratique des sports de glisse ou l'initiation à ces sports. Il offre aux amateurs de sports d'hiver une multitude de services : location, vente, réparation d'équipements, restauration, école de ski et salle de réunion.","The Mont-Vidéo holiday centre is the top destination in Abitibi-Témiscamingue for skiing or snowboarding or learning these disciplines. Winter sports enthusiasts can enjoy a multitude of services: equipment rental, sale and repair, food services, ski school, reception hall.",0
14955549,Mecaglisse Québec inc.,Mecaglisse Québec inc.,"Paradis des sports motorisés, ce site exceptionnel est situé à 90 minutes de Montréal, dans Lanaudière. Différents forfaits vous sont proposés toute l'année. En hiver, initiation au pilotage rallye ou à la conduite préventive sur neige et sur glace. En été, initiation au pilotage rallye sur asphalte et sur terre et expérience offroad en Jeep 4x4.","This exceptional site, a paradise for fans of motorized sports, is 90 minutes from Montréal, in Lanaudière. Various packages are offered throughout the year. In the winter, introduction to rally driving or defensive driving on snow and ice. In the summer, introduction to rally driving on asphalt and dirt, and offroad experience in Jeep.",0
14955689,Parc de la Plage-municipale de Deauville,Parc de la Plage-municipale de Deauville,"Cette plage de Sherbrooke permet aux visiteurs de s¿adonner à de nombreuses activités nautiques. Baignade, jeux d¿enfants, volleyball de plage, sentiers pédestres et aires de repos, le tout aux abords du Petit lac Magog. C¿est également le point de départ de la descente des Corridors bleus de la rivière Magog.","Come enjoy a wide variety of activities at this Sherbrooke beach, including swimming, playground structures, beach volleyball and hiking, all on the shores of Petit lac Magog. This site is also the starting point of the Corridors bleus on the rivière Magog.",0
15054856,Sommet Edelweiss - glissades sur tube,Sommet Edelweiss - snow tubing,"Bonheurs d¿hiver! Ce centre de ski est tout simplement LA référence pour profiter de l¿hiver en Outaouais, avec son domaine skiable en soirée qui comporte certains défis pour tous les skieurs et planchistes, ainsi que son parc de glissades sur tube, le seul dans toute la région.","Come discover the best place to enjoy winter in the Outaouais region. Features night skiing and challenges for skiers and snowboarders of all levels, as well as the region¿s only snow tubing slides.",0
15102384,Eau Tour des Laurentides,Eau Tour des Laurentides,"Service de guide accompagnateur dans le secteur de Mont-Tremblant et dans les Laurentides. Tournées historiques et détaillées du Centre de Villégiature Tremblant, randonnées pédestres guidées au Parc national du Mont-Tremblant. Visites historiques et touristiques, circuits sur mesure et diversifiés pour groupes. Service offert d'avril à novembre.","Tour guide service in the Mont-Tremblant and Laurentides regions. Historic, in-depth tours of the Tremblant resort, guided walking tours of the Parc national du Mont-Tremblant. Historic and site-seeing tours, customized and varied routes for groups. Service offered from April to November.",0
15113799,Services touristiques Sylvie Gagnon,Services touristiques Sylvie Gagnon,"Découvrez la région de Lanaudière par un tour guidé : agrotourisme, patrimoine, histoire, culture et géographie. Des forfaits d'une journée (ou sur mesure) pour les groupes sont offerts toute l'année sur réservation (français/anglais). Planification, circuit et visites guidées en autobus avec un personnage historique costumé (transport non fourni). Pour groupes seulement, réservations obligatoires.","There's so much to discover in the Lanaudière region : agrotourism, heritage, history, culture and geography. Day packages and customized packages for groups are available year-round on reservation (in French/English). Planning, bus tours with a guide dressed in historical costume (transportation not included). For groups only, reservation are required.",0
15120015,Festival Montréal Nouvelles Musiques,Montréal New Music Festival,"Biennale internationale, ce festival offre une tribune incontournable à la musique de création. Pendant 10 jours, dans différentes salles de Montréal, il offre une vingtaine de concerts et activités qui permettent de faire découvrir à un large public les compositeurs et interprètes les plus avant-gardistes d¿ici et d¿ailleurs.","A biennial international event, this 10-day festival is a major forum for musical creativity. Approximately 20 concerts and events are held at different Montréal venues. A unique opportunity to discover avant-garde composers and artists from near and far!",0
15155768,Hôtel de Glace,Hôtel de Glace,"Hôtel qui étonne par son caractère et son esthétisme féérique. Le majestueux lustre de glace, la populaire glissade, le bar de glace et la chapelle vous en mettront plein la vue. Osez l'expérience d'une nuitée dans l'une des 42 chambres et suites donnant accès aux spas et au sauna extérieurs.","This hotel impresses through its character and magical design. You will be dazzled by the majestic ice chandelier, popular ice slide, Ice Bar and ice chapel. Spend the night in one of the hotel's 42 rooms or suites and enjoy access to the outdoor spas and sauna.",0
15169836,Mont-Béchervaise,Mont-Béchervaise,"Situé près du centre-ville de Gaspé, le centre de ski offre une large variété de pistes et sentiers. Tous, du débutant à l'expert, seront heureux de dévaler les pistes de neige naturelle.","Near downtown Gaspé, this ski centre boasts a wide variety of trails. Greenhorns and experts alike will be delighted by the natural snow.",0
15189685,Rendez-vous Québec cinéma,Rendez-vous Québec cinéma,"Chaque hiver, visiteurs et cinéphiles convergent vers la plus grande célébration du cinéma québécois au pays. À l'affiche : des centaines de films projetés, des nuits endiablées et une multitude d'activités en compagnie des plus inspirants réalisateurs et comédiens d'ici et d'ailleurs. Un rendez-vous à ne pas manquer!","Each winter, film enthusiasts and visitors from all over gather at the biggest celebration of Québec cinema in the country. The festival program features hundreds of movies, festive cocktails and a wide variety of events hosted by some of Québec's most talented film directors and actors.",0
15190346,Mont-Sainte-Anne,Mont-Sainte-Anne,"À 30 minutes de Québec, pratiquez une foule d¿activités familiales en toute saison : ski alpin, ski de fond, vélo de montagne, randonnée, télécabine panoramique, golf, parapente, et bien plus! Dans un décor grandiose, le site accueille également la Coupe du monde de ski alpin et de vélo de montagne.","Located 30 minutes from Québec City, this ideal destination for outdoor activities year-round offers a multitude of activities for all ages: alpine and cross-country skiing, mountain biking, hiking, panoramic gondola rides, golfing, paragliding and more! This grandiose site also hosts the World Cups of alpine skiing and mountain biking. ",0
15214639,Station touristique Stoneham,Stoneham Mountain Resort,"Située à 20 minutes de Québec dans les montagnes Laurentiennes, cette station vous permet de skier dans un environnement paisible, avec hébergement donnant sur les pentes, spas extérieurs, 4 à 7 endiablés et événements tout l¿hiver. En été, c¿est une destination prisée pour les mariages, les congrès, les bals ou les événements spéciaux.","Located 20 minutes from Québec City, in the Laurentian mountains, this resort offers winter skiing in a peaceful environment surrounded by nature, with ski in/ski out accommodations, outdoor hot tubs, lively après-ski parties and events throughout winter. In summer, this is a prime destination for weddings or special events.",0
15219066,Sommet Saint-Sauveur,Sommet Saint-Sauveur,"Située au coeur des Laurentides dans le village enchanteur de Saint-Sauveur, la station touristique vous promet des moments inoubliables. Une foule d'activités en toute saison: ski, glissades sur tube, parc aquatique, piscine-spa, montagne russe alpine, tyrolienne, Parc F.U.N. pour enfants et le parcours de minigolf 18 trous.","Nestled in the heart of the Laurentian mountains, right next to the enchanting village of Saint-Sauveur, this resort promises unforgettable moments. A vast array of winter and summer activities : skiing, tube sliding, water park, pool-spa, alpine coaster, zipline, Parc F.U.N. a kids' playground and the 18-hole Minigolf course.",0
15221175,Bromont montagne d'expériences,Bromont montagne d'expériences,"Ski : 142 pistes avec 30 sous-bois, 102 pistes éclairées et 5 parcs à neige, répartis sur 7 versants. Parc aquatique : plus de 20 activités aquatiques avec piscines chauffées et luges de montagne. Vélo de montagne : 22 pistes de descente, 10 tracés d'Enduro et 5 circuits de progression.","Skiing : 142 trails including 30 glades, 102 lit runs for night skiing and 5 snowparks, on 7 slope sides. Water Park : over 20 sliding activities, heated pools and mountain luges. Mountain biking : 22 Downhill trails, 5 Enduro runs and 5 learning circuits.",0
15304893,Érablière A. Grégoire,Érablière A. Grégoire,"Avec la venue du temps des sucres, une coutume fort ancienne renaît. Cette érablière, en activité depuis 1962, vous convie à la partager avec elle et à savourer un délicieux repas traditionnel de cabane à sucre!","When sugaring off time rolls around, an olden custom is reborn. In operation since 1962, this maple bush invites you to rediscover the tradition and dig into a delicious sugar shack meal!",0
15319073,École de voile du Club de voile du Saguenay,École de voile du Club de voile du Saguenay,"Fondé en 1953, ce club de voile a une longue tradition d'excellence dans l'enseignement et la pratique de la voile. Dans un site enchanteur, au bord de la rivière Saguenay, passez de nombreuses heures de loisir dans une ambiance amicale et privée.","Founded in 1953, this sailing club enjoys a long tradition of excellence in instructing and practising the sport. You'll spend many leisurely hours in a friendly, private ambiance in an enchanting setting on the banks of the Rivière Saguenay.",0
15473007,Domaine des Cerfs,Domaine des Cerfs,"Que vous soyez en famille ou en groupe, visitez une cabane à sucre qui offre bien plus qu'un accueil chaleureux et un environnement champêtre. Dans une ambiance intimiste, conviant au calme et à la sérénité, vous découvrirez avec ravissement que les délices gastronomiques ne représentent qu'une mince partie du plaisir qui vous attend.","For families or groups, this sugar shack offers much more than just a warm welcome in a delightful country setting. In an intimate atmosphere conducive to calm and relaxation, you'll discover that gastronomic delights are just a small taste of what's to come.",0
15488769,Érablière chez Bruneau,Érablière chez Bruneau,"Découvrez le village des sucres, qui fait la joie des petits bouts de choux. Visitez la ferme et faites une promenade en train ou en carriole. Sucrez-vous le bec dans une atmosphère de détente, avec un bon repas, dans le cadre d'une soirée agréable. Voilà ce qui vous attend!","Come and explore this &QUOT;sugar village,&QUOT; guaranteed to delight the little ones. Visit the farm, jump aboard a train and take a turn in a horse-drawn cart! Sweeten your smile with a delicious meal in relaxing surroundings. Good food and good times await!",0
15544399,Cathédrale Sainte-Thérèse-d'Avila,Cathédrale Sainte-Thérèse-d'Avila,"L'église Sainte-Thérèse-d'Avila a été érigée en 1922 mais c'est en 1939 qu'elle deviendra cathédrale. Cette structure de style romano-byzantin est une véritable oeuvre d'art avec ses mosaïques, son marbre d'Italie et ses verrières françaises.","The Sainte-Thérèse-d'Avila Church was built in 1922 but it became a cathedral in 1939. This Roman-Byzanthyne style structure is unique in North America. It is a veritable work of art, where mosaics, italian marble and French stained windows may be seen",0
15544618,Église Saint-Bruno,Église Saint-Bruno,"Le site historique de Rapide-Danseur est considéré comme un lieu de passage pour la communauté algonquine. Les explorateurs et les marchands de fourrures ont aussi emprunté cette route, de Montréal à la baie d'Hudson. Rapide-Danseur a vu s'ériger, en 1942, une église en pierre qui se caractérise par une architecture populaire particulière. Visites commentées.",The historic site of Rapide-Danseur served as a portage point for the Algonquin community. Explorer and fur traders also followed this route from Montréal to Hudson Bay. A stone church characterized by a unique popular architecture was built in Rapide-Danseur in 1942. Guided tours.,0
15544818,Église orthodoxe russe Saint-Georges,Église orthodoxe russe Saint-Georges,Cette église orthodoxe russe traditionnelle a été construite entre 1955 et 1957. Venez vous initier à la célébration d'une messe orthodoxe et comprendre la vie et l'intégration des différentes communautés ethniques locales. L'accent est mis sur le rôle qu'ont joué ces communautés dans l'histoire régionale.,"This traditional Russian Orthodox church was built between 1955 and 1957. During the guided tour, you'll discover how mass is celebrated according to the Orthodox rite. You'll also learn about life in the local ethnic communities and the role these groups have played in the region's history.",0
15548910,Église Sainte-Luce,Église Sainte-Luce,"À 15 km à l'est de Rimouski, l'église de Sainte-Luce dresse sa façade monumentale en bordure du fleuve; on peut notamment y admirer deux vitraux illustrant des scènes de l'histoire du Canada.","Continuing on, 15 km (9 miles) east of Rimouski, the church in Sainte-Luce rises majestically beside the St. Lawrence; it boasts two splendid stained-glass windows with scenes from Canadian history.",0
15549131,Église Notre-Dame-des-Neiges,Église Notre-Dame-des-Neiges,"Les cinq clochers et clochetons qui s'élèvent au-dessus de Trois-Pistoles signalent la présence de Notre-Dame-des-Neiges, qui domine le paysage riverain depuis plus de cent ans.","The five steeples and towers that greet visitors as they approach Trois-Pistoles draw them toward Notre-Dame-des-Neiges, which has dominated the riverside landscape for over 100 years.",0
15549976,Église Saint-André,Église Saint-André,"Construite en 1811, cette église est la plus vieille de la région du Bas-Saint-Laurent. Ses murs en pierre des champs ont conservé leur crépi d'origine","Built in 1811, this is the oldest church in the Bas-Saint-Laurent region. Its fieldstone walls have retained their original plaster",0
15551025,Église de Saint-Grégoire-Le-Grand,Église de Saint-Grégoire-Le-Grand,"Cette église de style néoclassique, joyau de l'architecture religieuse du Québec, a été classée monument historique en 1957. Le tabernacle sculpté par Charles Chaboulié en 1702 et le retable datant de 1713 proviennent du sanctuaire de l'église des Récollets de Montréal. Des éléments du mobilier du choeur sont classés biens culturels.","This neoclassical jewel of Québec's religious architecture was designated an historic monument in 1957. Some of the church's woodwork was carved in France, while the tabernacle and altarpiece come from the sanctuary of the Église des Récollets in Montréal. Certain items of furniture found in the choir have been designated as cultural property.",0
15551791,Chapelle St. Mark de l'Université Bishop's,St. Mark's Chapel at Bishop's University,"Détruite par un incendie en 1891, la chapelle St.Mark, datant de 1875, est aussitôt reconstruite selon les plans originaux de Frank Darling, un architecte d'Angleterre. Inspirée du modèle des églises rurales anglaises, elle correspond aux standards de l'architecture religieuse néogothique du 19ième siècle.","The campus at Bishop's university houses a beautiful little church called St Mark's. One of the first buildings to be built and maybe the most important one at the time, it is a remarkable piece of architecture which reminds us of the old churches in England. The chapel is one of the most unique buildings in Canada because of its woodwork and its stained glass windows. In fact, it was declared a significant cultural site by the Québec government. Formerly a strictly Anglican church, it now serves students from all denominations of the Christian faith.",0
15553128,Basilique-Cathédrale Saint-Michel et Chapelle de l'Archevêché de Sherbrooke,Basilique-Cathédrale Saint-Michel et Chapelle de l'Archevêché de Sherbrooke,"Le décor peint de la chapelle de l'archevêché compte parmi les oeuvres majeures du peintre Ozias Leduc. Située à l'intérieur d'un immeuble aux allures de château, la chapelle est inspirée de la Sainte-Chapelle de Paris. Quatre tableaux illustrent le thème de Marie corédemptrice. Des vitraux représentent les mystères du rosaire et certains vocables des Litanies de Lorette.","The painted decor in the archdiocese's chapel includes some of the most important works by painter Ozias Leduc. Located inside a building that has the outward appearances of a chateau, the chapel was inspired by the Sainte-Chapelle de Paris. Four paintings illustrate the theme of Mary, co-redeemer. Stained-glass windows depict the mysteries of the rosary and certain verses from the litanies of Lorette.",0
15560468,Domaine du Petit Saint-Joseph et Festin de Campagne,Domaine du Petit Saint-Joseph et Festin de Campagne,"Cabane à sucre rustique, familiale et sympathique sise à flanc de montagne. Après avoir garé votre voiture et dégusté les produits du terroir à la boutique, vous serez accompagnés à la cabane à sucre en tracteur. Trois musiciens égaieront votre repas traditionnel avec des airs folkloriques. Apportez votre alcool. Tire sur la neige à volonté!","This mountainside sugar shack is quaint and family-friendly. Once you¿ve parked your car and sampled local goodies at the gift shop, you and your family will take a tractor ride to the main building. Three musicians liven up your traditional meal with folk songs. BYOB. All-you-can-eat pulled maple taffy!",0
15561232,Église Notre-Dame-de-Bonsecours,Église Notre-Dame-de-Bonsecours,"Construite en 1768, cette église de L¿Islet est admirable pour son ch¿ur (retable, tabernacle). Ne manquez pas cette occasion unique de visiter la 10e plus vieille église du Québec.","Notre-Dame-de-Bonsecours church in L'Islet is admirable in particular for its chancel (altarpiece, tabernacle). Built in 1768, it is the 10th oldest church in Québec.",0
15561620,Église Saint-Antoine-de-Tilly,Église Saint-Antoine-de-Tilly,"Cette église, construite en 1788, a été classée monument historique en 1963. Quatre tableaux de la collection Desjardins ornent ses murs depuis 1821 et un orgue Casavant y a été installé en 1931. L'église est ouverte aux visiteurs tous les étés et, sur réservation, on peut la visiter toute l'année.","This church, built in 1788, was classified as an historic monument in 1963. Four large paintings from the Desjardins collection have adorned its walls since 1821, and a Casavant organ was installed in 1931. The church is open to visitors every summer and, upon reservation, guided tours are available year round.",0
15566694,Église Sainte-Amélie,Église Sainte-Amélie,Les fresques de l'artiste italien Guido Nincheri et les vitraux qui décorent son intérieur riche et chargé d'histoire méritent une visite.,"This charming church is well worth a visit for its lovely frescoes by Italian artist Guido Nincheri, its stained glass windows and rich, history-evokinginterior.",0
15567149,Église INNUE de Ekuanitshit (Mission indienne Saint-Georges),Église INNUE de Ekuanitshit (Mission indienne Saint-Georges),"Construite au début du siècle par John Maloney, le « Jack Monoloy » de la chanson de Gilles Vigneault, la petite église est entièrement décorée avec des oeuvres créées par des artistes innues de Ekuanitshit (Mingan).<br /> Durée moyenne de la visite : 20 minutes.","Built at the turn of the century by John Maloney-the ""Jack Monoloy"" of Gilles Vigneault's famous song- this small church is completely decorated in traditional Montagnais design. <br />Average lenght of visit: 20 minutes.",0
